family,candidate_id,reference_type,cutoff,m,n,selection_eligible,engine_id,failure_cycle,first_satisfaction_cycle,tau,missed,trigger_at_failure_only,lead_time,late_delay,early_burden,late_normalized,early_normalized_uncapped,early_normalized_for_cost,miss_component,late_component,early_component,total_cost,first_trigger_while_healthy,n_cycle_gaps
lof,lof_k50,pooled,0.99,3,5,True,71,208,151.0,151.0,False,False,57.0,0,27,0.0,0.9,0.9,0.0,0.0,0.9,0.9,False,0
lof,lof_k50,pooled,0.99,3,5,True,73,213,117.0,117.0,False,False,96.0,0,66,0.0,2.2,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.99,3,5,True,84,267,182.0,182.0,False,False,85.0,0,55,0.0,1.8333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.99,3,5,True,97,202,144.0,144.0,False,False,58.0,0,28,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.9333333333333333,0.9333333333333333,False,0
lof,lof_k50,pooled,0.99,5,10,True,19,158,105.0,105.0,False,False,53.0,0,23,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.7666666666666667,0.7666666666666667,False,0
lof,lof_k50,pooled,0.99,5,10,True,23,168,130.0,130.0,False,False,38.0,0,8,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,False,0
lof,lof_k50,pooled,0.99,5,10,True,32,191,135.0,135.0,False,False,56.0,0,26,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.8666666666666667,0.8666666666666667,False,0
lof,lof_k50,pooled,0.99,5,10,True,43,207,177.0,177.0,False,False,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
lof,lof_k50,pooled,0.99,5,10,True,56,275,185.0,185.0,False,False,90.0,0,60,0.0,2.0,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.99,5,10,True,70,137,100.0,100.0,False,False,37.0,0,7,0.0,0.23333333333333334,0.23333333333333334,0.0,0.0,0.23333333333333334,0.23333333333333334,False,0
lof,lof_k50,pooled,0.99,5,10,True,71,208,153.0,153.0,False,False,55.0,0,25,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.8333333333333334,0.8333333333333334,False,0
lof,lof_k50,pooled,0.99,5,10,True,73,213,122.0,122.0,False,False,91.0,0,61,0.0,2.033333333333333,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.99,5,10,True,84,267,196.0,196.0,False,False,71.0,0,41,0.0,1.3666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
lof,lof_k50,pooled,0.99,5,10,True,97,202,146.0,146.0,False,False,56.0,0,26,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.8666666666666667,0.8666666666666667,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,1,1,False,19,158,3.0,3.0,False,False,155.0,0,125,0.0,4.166666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,1,1,False,23,168,53.0,53.0,False,False,115.0,0,85,0.0,2.8333333333333335,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,1,1,False,32,191,7.0,7.0,False,False,184.0,0,154,0.0,5.133333333333334,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,1,1,False,43,207,16.0,16.0,False,False,191.0,0,161,0.0,5.366666666666666,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,1,1,False,56,275,2.0,2.0,False,False,273.0,0,243,0.0,8.1,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,1,1,False,70,137,33.0,33.0,False,False,104.0,0,74,0.0,2.466666666666667,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,1,1,False,71,208,7.0,7.0,False,False,201.0,0,171,0.0,5.7,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,1,1,False,73,213,1.0,1.0,False,False,212.0,0,182,0.0,6.066666666666666,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,1,1,False,84,267,1.0,1.0,False,False,266.0,0,236,0.0,7.866666666666666,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,1,1,False,97,202,43.0,43.0,False,False,159.0,0,129,0.0,4.3,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,2,3,True,19,158,12.0,12.0,False,False,146.0,0,116,0.0,3.8666666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,2,3,True,23,168,55.0,55.0,False,False,113.0,0,83,0.0,2.7666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,2,3,True,32,191,8.0,8.0,False,False,183.0,0,153,0.0,5.1,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,2,3,True,43,207,163.0,163.0,False,False,44.0,0,14,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.4666666666666667,0.4666666666666667,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,2,3,True,56,275,8.0,8.0,False,False,267.0,0,237,0.0,7.9,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,2,3,True,70,137,90.0,90.0,False,False,47.0,0,17,0.0,0.5666666666666667,0.5666666666666667,0.0,0.0,0.5666666666666667,0.5666666666666667,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,2,3,True,71,208,115.0,115.0,False,False,93.0,0,63,0.0,2.1,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,2,3,True,73,213,3.0,3.0,False,False,210.0,0,180,0.0,6.0,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,2,3,True,84,267,28.0,28.0,False,False,239.0,0,209,0.0,6.966666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,2,3,True,97,202,138.0,138.0,False,False,64.0,0,34,0.0,1.1333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,3,5,True,19,158,36.0,36.0,False,False,122.0,0,92,0.0,3.066666666666667,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,3,5,True,23,168,101.0,101.0,False,False,67.0,0,37,0.0,1.2333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,3,5,True,32,191,10.0,10.0,False,False,181.0,0,151,0.0,5.033333333333333,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,3,5,True,43,207,164.0,164.0,False,False,43.0,0,13,0.0,0.43333333333333335,0.43333333333333335,0.0,0.0,0.43333333333333335,0.43333333333333335,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,3,5,True,56,275,50.0,50.0,False,False,225.0,0,195,0.0,6.5,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,3,5,True,70,137,91.0,91.0,False,False,46.0,0,16,0.0,0.5333333333333333,0.5333333333333333,0.0,0.0,0.5333333333333333,0.5333333333333333,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,3,5,True,71,208,118.0,118.0,False,False,90.0,0,60,0.0,2.0,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,3,5,True,73,213,5.0,5.0,False,False,208.0,0,178,0.0,5.933333333333334,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,3,5,True,84,267,53.0,53.0,False,False,214.0,0,184,0.0,6.133333333333334,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,3,5,True,97,202,140.0,140.0,False,False,62.0,0,32,0.0,1.0666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,5,10,True,19,158,53.0,53.0,False,False,105.0,0,75,0.0,2.5,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,5,10,True,23,168,103.0,103.0,False,False,65.0,0,35,0.0,1.1666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,5,10,True,32,191,68.0,68.0,False,False,123.0,0,93,0.0,3.1,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,5,10,True,43,207,167.0,167.0,False,False,40.0,0,10,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,5,10,True,56,275,117.0,117.0,False,False,158.0,0,128,0.0,4.266666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,5,10,True,70,137,93.0,93.0,False,False,44.0,0,14,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.4666666666666667,0.4666666666666667,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,5,10,True,71,208,126.0,126.0,False,False,82.0,0,52,0.0,1.7333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,5,10,True,73,213,10.0,10.0,False,False,203.0,0,173,0.0,5.766666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,5,10,True,84,267,96.0,96.0,False,False,171.0,0,141,0.0,4.7,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,5,10,True,97,202,142.0,142.0,False,False,60.0,0,30,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,1,1,False,19,158,12.0,12.0,False,False,146.0,0,116,0.0,3.8666666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,1,1,False,23,168,53.0,53.0,False,False,115.0,0,85,0.0,2.8333333333333335,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,1,1,False,32,191,21.0,21.0,False,False,170.0,0,140,0.0,4.666666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,1,1,False,43,207,45.0,45.0,False,False,162.0,0,132,0.0,4.4,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,1,1,False,56,275,18.0,18.0,False,False,257.0,0,227,0.0,7.566666666666666,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,1,1,False,70,137,88.0,88.0,False,False,49.0,0,19,0.0,0.6333333333333333,0.6333333333333333,0.0,0.0,0.6333333333333333,0.6333333333333333,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,1,1,False,71,208,32.0,32.0,False,False,176.0,0,146,0.0,4.866666666666666,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,1,1,False,73,213,2.0,2.0,False,False,211.0,0,181,0.0,6.033333333333333,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,1,1,False,84,267,1.0,1.0,False,False,266.0,0,236,0.0,7.866666666666666,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,1,1,False,97,202,89.0,89.0,False,False,113.0,0,83,0.0,2.7666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,2,3,True,19,158,19.0,19.0,False,False,139.0,0,109,0.0,3.6333333333333333,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,2,3,True,23,168,55.0,55.0,False,False,113.0,0,83,0.0,2.7666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,2,3,True,32,191,64.0,64.0,False,False,127.0,0,97,0.0,3.2333333333333334,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,2,3,True,43,207,168.0,168.0,False,False,39.0,0,9,0.0,0.3,0.3,0.0,0.0,0.3,0.3,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,2,3,True,56,275,49.0,49.0,False,False,226.0,0,196,0.0,6.533333333333333,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,2,3,True,70,137,93.0,93.0,False,False,44.0,0,14,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.4666666666666667,0.4666666666666667,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,2,3,True,71,208,127.0,127.0,False,False,81.0,0,51,0.0,1.7,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,2,3,True,73,213,4.0,4.0,False,False,209.0,0,179,0.0,5.966666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,2,3,True,84,267,28.0,28.0,False,False,239.0,0,209,0.0,6.966666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,2,3,True,97,202,145.0,145.0,False,False,57.0,0,27,0.0,0.9,0.9,0.0,0.0,0.9,0.9,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,3,5,True,19,158,53.0,53.0,False,False,105.0,0,75,0.0,2.5,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,3,5,True,23,168,102.0,102.0,False,False,66.0,0,36,0.0,1.2,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,3,5,True,32,191,66.0,66.0,False,False,125.0,0,95,0.0,3.1666666666666665,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,3,5,True,43,207,169.0,169.0,False,False,38.0,0,8,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,3,5,True,56,275,50.0,50.0,False,False,225.0,0,195,0.0,6.5,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,3,5,True,70,137,94.0,94.0,False,False,43.0,0,13,0.0,0.43333333333333335,0.43333333333333335,0.0,0.0,0.43333333333333335,0.43333333333333335,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,3,5,True,71,208,128.0,128.0,False,False,80.0,0,50,0.0,1.6666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,3,5,True,73,213,6.0,6.0,False,False,207.0,0,177,0.0,5.9,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,3,5,True,84,267,130.0,130.0,False,False,137.0,0,107,0.0,3.566666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,3,5,True,97,202,146.0,146.0,False,False,56.0,0,26,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.8666666666666667,0.8666666666666667,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,5,10,True,19,158,55.0,55.0,False,False,103.0,0,73,0.0,2.433333333333333,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,5,10,True,23,168,107.0,107.0,False,False,61.0,0,31,0.0,1.0333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,5,10,True,32,191,96.0,96.0,False,False,95.0,0,65,0.0,2.1666666666666665,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,5,10,True,43,207,170.0,170.0,False,False,37.0,0,7,0.0,0.23333333333333334,0.23333333333333334,0.0,0.0,0.23333333333333334,0.23333333333333334,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,5,10,True,56,275,153.0,153.0,False,False,122.0,0,92,0.0,3.066666666666667,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,5,10,True,70,137,95.0,95.0,False,False,42.0,0,12,0.0,0.4,0.4,0.0,0.0,0.4,0.4,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,5,10,True,71,208,135.0,135.0,False,False,73.0,0,43,0.0,1.4333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,5,10,True,73,213,10.0,10.0,False,False,203.0,0,173,0.0,5.766666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,5,10,True,84,267,130.0,130.0,False,False,137.0,0,107,0.0,3.566666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,5,10,True,97,202,147.0,147.0,False,False,55.0,0,25,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.8333333333333334,0.8333333333333334,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,1,1,False,19,158,19.0,19.0,False,False,139.0,0,109,0.0,3.6333333333333333,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,1,1,False,23,168,55.0,55.0,False,False,113.0,0,83,0.0,2.7666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,1,1,False,32,191,21.0,21.0,False,False,170.0,0,140,0.0,4.666666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,1,1,False,43,207,163.0,163.0,False,False,44.0,0,14,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.4666666666666667,0.4666666666666667,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,1,1,False,56,275,23.0,23.0,False,False,252.0,0,222,0.0,7.4,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,1,1,False,70,137,88.0,88.0,False,False,49.0,0,19,0.0,0.6333333333333333,0.6333333333333333,0.0,0.0,0.6333333333333333,0.6333333333333333,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,1,1,False,71,208,32.0,32.0,False,False,176.0,0,146,0.0,4.866666666666666,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,1,1,False,73,213,2.0,2.0,False,False,211.0,0,181,0.0,6.033333333333333,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,1,1,False,84,267,1.0,1.0,False,False,266.0,0,236,0.0,7.866666666666666,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,1,1,False,97,202,140.0,140.0,False,False,62.0,0,32,0.0,1.0666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,2,3,True,19,158,54.0,54.0,False,False,104.0,0,74,0.0,2.466666666666667,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,2,3,True,23,168,102.0,102.0,False,False,66.0,0,36,0.0,1.2,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,2,3,True,32,191,93.0,93.0,False,False,98.0,0,68,0.0,2.2666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,2,3,True,43,207,168.0,168.0,False,False,39.0,0,9,0.0,0.3,0.3,0.0,0.0,0.3,0.3,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,2,3,True,56,275,140.0,140.0,False,False,135.0,0,105,0.0,3.5,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,2,3,True,70,137,93.0,93.0,False,False,44.0,0,14,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.4666666666666667,0.4666666666666667,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,2,3,True,71,208,135.0,135.0,False,False,73.0,0,43,0.0,1.4333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,2,3,True,73,213,4.0,4.0,False,False,209.0,0,179,0.0,5.966666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,2,3,True,84,267,113.0,113.0,False,False,154.0,0,124,0.0,4.133333333333334,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,2,3,True,97,202,145.0,145.0,False,False,57.0,0,27,0.0,0.9,0.9,0.0,0.0,0.9,0.9,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,3,5,True,19,158,62.0,62.0,False,False,96.0,0,66,0.0,2.2,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,3,5,True,23,168,104.0,104.0,False,False,64.0,0,34,0.0,1.1333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,3,5,True,32,191,105.0,105.0,False,False,86.0,0,56,0.0,1.8666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,3,5,True,43,207,169.0,169.0,False,False,38.0,0,8,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,3,5,True,56,275,156.0,156.0,False,False,119.0,0,89,0.0,2.966666666666667,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,3,5,True,70,137,94.0,94.0,False,False,43.0,0,13,0.0,0.43333333333333335,0.43333333333333335,0.0,0.0,0.43333333333333335,0.43333333333333335,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,3,5,True,71,208,147.0,147.0,False,False,61.0,0,31,0.0,1.0333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,3,5,True,73,213,6.0,6.0,False,False,207.0,0,177,0.0,5.9,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,3,5,True,84,267,130.0,130.0,False,False,137.0,0,107,0.0,3.566666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,3,5,True,97,202,146.0,146.0,False,False,56.0,0,26,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.8666666666666667,0.8666666666666667,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,5,10,True,19,158,62.0,62.0,False,False,96.0,0,66,0.0,2.2,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,5,10,True,23,168,113.0,113.0,False,False,55.0,0,25,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.8333333333333334,0.8333333333333334,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,5,10,True,32,191,107.0,107.0,False,False,84.0,0,54,0.0,1.8,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,5,10,True,43,207,170.0,170.0,False,False,37.0,0,7,0.0,0.23333333333333334,0.23333333333333334,0.0,0.0,0.23333333333333334,0.23333333333333334,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,5,10,True,56,275,161.0,161.0,False,False,114.0,0,84,0.0,2.8,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,5,10,True,70,137,96.0,96.0,False,False,41.0,0,11,0.0,0.36666666666666664,0.36666666666666664,0.0,0.0,0.36666666666666664,0.36666666666666664,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,5,10,True,71,208,150.0,150.0,False,False,58.0,0,28,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.9333333333333333,0.9333333333333333,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,5,10,True,73,213,56.0,56.0,False,False,157.0,0,127,0.0,4.233333333333333,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,5,10,True,84,267,130.0,130.0,False,False,137.0,0,107,0.0,3.566666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,5,10,True,97,202,147.0,147.0,False,False,55.0,0,25,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.8333333333333334,0.8333333333333334,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,19,158,60.0,60.0,False,False,98.0,0,68,0.0,2.2666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,23,168,100.0,100.0,False,False,68.0,0,38,0.0,1.2666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,32,191,98.0,98.0,False,False,93.0,0,63,0.0,2.1,1.0,0.0,0.0,1.0,1.0,False,0
