family,candidate_id,reference_type,cutoff,engine_id,n_rows,total_crossings,crossing_fraction,healthy_crossings,healthy_crossing_rate,middle_crossings,near_failure_crossings,first_raw_crossing_cycle,first_raw_crossing_rul,first_raw_crossing_region,raw_crossing_lead_cycles,has_any_crossing,has_healthy_crossing
iforest,iforest_n200_ms_0p5,pooled,0.975,31,234,47,0.20085470085470086,3,0.027777777777777776,13,31,29.0,205.0,healthy,205.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.975,34,195,72,0.36923076923076925,0,0.0,41,31,93.0,102.0,middle,102.0,True,False
iforest,iforest_n200_ms_0p5,pooled,0.975,40,188,95,0.5053191489361702,1,0.016129032258064516,63,31,39.0,149.0,healthy,149.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.975,41,216,79,0.36574074074074076,3,0.03333333333333333,45,31,16.0,200.0,healthy,200.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.975,45,158,52,0.3291139240506329,4,0.125,17,31,9.0,149.0,healthy,149.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.975,46,256,53,0.20703125,6,0.046153846153846156,16,31,1.0,255.0,healthy,255.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.975,54,257,76,0.29571984435797666,2,0.015267175572519083,43,31,24.0,233.0,healthy,233.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.975,74,166,37,0.22289156626506024,1,0.025,5,31,26.0,140.0,healthy,140.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.975,77,154,52,0.33766233766233766,1,0.03571428571428571,20,31,23.0,131.0,healthy,131.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.975,78,231,60,0.2597402597402597,13,0.12380952380952381,16,31,1.0,230.0,healthy,230.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.975,81,240,73,0.30416666666666664,1,0.008771929824561403,41,31,84.0,156.0,healthy,156.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.975,89,217,48,0.22119815668202766,4,0.04395604395604396,13,31,1.0,216.0,healthy,216.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.975,91,135,74,0.5481481481481482,1,0.1111111111111111,42,31,6.0,129.0,healthy,129.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.99,1,192,38,0.19791666666666666,0,0.0,7,31,150.0,42.0,middle,42.0,True,False
iforest,iforest_n200_ms_0p5,pooled,0.99,5,269,80,0.29739776951672864,6,0.04195804195804196,43,31,7.0,262.0,healthy,262.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.99,10,222,49,0.22072072072072071,3,0.03125,15,31,16.0,206.0,healthy,206.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.99,11,240,61,0.25416666666666665,4,0.03508771929824561,26,31,2.0,238.0,healthy,238.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.99,13,163,55,0.3374233128834356,0,0.0,24,31,106.0,57.0,middle,57.0,True,False
iforest,iforest_n200_ms_0p5,pooled,0.99,16,209,103,0.49282296650717705,4,0.04819277108433735,68,31,63.0,146.0,healthy,146.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.99,27,156,53,0.33974358974358976,0,0.0,22,31,96.0,60.0,middle,60.0,True,False
iforest,iforest_n200_ms_0p5,pooled,0.99,31,234,41,0.1752136752136752,0,0.0,10,31,188.0,46.0,middle,46.0,True,False
iforest,iforest_n200_ms_0p5,pooled,0.99,34,195,69,0.35384615384615387,0,0.0,38,31,93.0,102.0,middle,102.0,True,False
iforest,iforest_n200_ms_0p5,pooled,0.99,40,188,84,0.44680851063829785,0,0.0,53,31,86.0,102.0,middle,102.0,True,False
iforest,iforest_n200_ms_0p5,pooled,0.99,41,216,69,0.3194444444444444,3,0.03333333333333333,35,31,16.0,200.0,healthy,200.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.99,45,158,44,0.27848101265822783,3,0.09375,10,31,9.0,149.0,healthy,149.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.99,46,256,47,0.18359375,3,0.023076923076923078,13,31,31.0,225.0,healthy,225.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.99,54,257,66,0.25680933852140075,0,0.0,35,31,174.0,83.0,middle,83.0,True,False
iforest,iforest_n200_ms_0p5,pooled,0.99,74,166,34,0.20481927710843373,0,0.0,3,31,128.0,38.0,middle,38.0,True,False
iforest,iforest_n200_ms_0p5,pooled,0.99,77,154,50,0.3246753246753247,1,0.03571428571428571,18,31,23.0,131.0,healthy,131.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.99,78,231,51,0.22077922077922077,8,0.0761904761904762,12,31,1.0,230.0,healthy,230.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.99,81,240,67,0.2791666666666667,1,0.008771929824561403,35,31,84.0,156.0,healthy,156.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.99,89,217,43,0.19815668202764977,3,0.03296703296703297,9,31,1.0,216.0,healthy,216.0,True,True
iforest,iforest_n200_ms_0p5,pooled,0.99,91,135,69,0.5111111111111111,0,0.0,38,31,42.0,93.0,middle,93.0,True,False
lof,lof_k50,pooled,0.9,1,192,57,0.296875,9,0.13636363636363635,17,31,4.0,188.0,healthy,188.0,True,True
lof,lof_k50,pooled,0.9,5,269,135,0.5018587360594795,21,0.14685314685314685,83,31,16.0,253.0,healthy,253.0,True,True
lof,lof_k50,pooled,0.9,10,222,72,0.32432432432432434,8,0.08333333333333333,33,31,15.0,207.0,healthy,207.0,True,True
lof,lof_k50,pooled,0.9,11,240,88,0.36666666666666664,6,0.05263157894736842,51,31,3.0,237.0,healthy,237.0,True,True
lof,lof_k50,pooled,0.9,13,163,72,0.44171779141104295,2,0.05405405405405406,39,31,5.0,158.0,healthy,158.0,True,True
lof,lof_k50,pooled,0.9,16,209,120,0.5741626794258373,14,0.1686746987951807,75,31,7.0,202.0,healthy,202.0,True,True
lof,lof_k50,pooled,0.9,27,156,80,0.5128205128205128,2,0.06666666666666667,47,31,11.0,145.0,healthy,145.0,True,True
lof,lof_k50,pooled,0.9,31,234,58,0.24786324786324787,7,0.06481481481481481,20,31,4.0,230.0,healthy,230.0,True,True
lof,lof_k50,pooled,0.9,34,195,96,0.49230769230769234,9,0.13043478260869565,56,31,2.0,193.0,healthy,193.0,True,True
lof,lof_k50,pooled,0.9,40,188,107,0.5691489361702128,9,0.14516129032258066,67,31,19.0,169.0,healthy,169.0,True,True
lof,lof_k50,pooled,0.9,41,216,106,0.49074074074074076,10,0.1111111111111111,65,31,4.0,212.0,healthy,212.0,True,True
lof,lof_k50,pooled,0.9,45,158,83,0.5253164556962026,5,0.15625,47,31,7.0,151.0,healthy,151.0,True,True
lof,lof_k50,pooled,0.9,46,256,64,0.25,12,0.09230769230769231,21,31,2.0,254.0,healthy,254.0,True,True
lof,lof_k50,pooled,0.9,54,257,111,0.43190661478599224,10,0.07633587786259542,70,31,5.0,252.0,healthy,252.0,True,True
lof,lof_k50,pooled,0.9,74,166,50,0.30120481927710846,3,0.075,16,31,7.0,159.0,healthy,159.0,True,True
lof,lof_k50,pooled,0.9,77,154,55,0.35714285714285715,3,0.10714285714285714,21,31,7.0,147.0,healthy,147.0,True,True
lof,lof_k50,pooled,0.9,78,231,69,0.2987012987012987,13,0.12380952380952381,25,31,1.0,230.0,healthy,230.0,True,True
lof,lof_k50,pooled,0.9,81,240,92,0.38333333333333336,12,0.10526315789473684,49,31,5.0,235.0,healthy,235.0,True,True
lof,lof_k50,pooled,0.9,89,217,66,0.30414746543778803,16,0.17582417582417584,19,31,3.0,214.0,healthy,214.0,True,True
lof,lof_k50,pooled,0.9,91,135,78,0.5777777777777777,3,0.3333333333333333,44,31,6.0,129.0,healthy,129.0,True,True
lof,lof_k50,pooled,0.95,1,192,45,0.234375,3,0.045454545454545456,11,31,10.0,182.0,healthy,182.0,True,True
lof,lof_k50,pooled,0.95,5,269,118,0.43866171003717475,10,0.06993006993006994,77,31,48.0,221.0,healthy,221.0,True,True
lof,lof_k50,pooled,0.95,10,222,65,0.2927927927927928,6,0.0625,28,31,15.0,207.0,healthy,207.0,True,True
lof,lof_k50,pooled,0.95,11,240,81,0.3375,2,0.017543859649122806,48,31,25.0,215.0,healthy,215.0,True,True
lof,lof_k50,pooled,0.95,13,163,62,0.3803680981595092,1,0.02702702702702703,30,31,5.0,158.0,healthy,158.0,True,True
lof,lof_k50,pooled,0.95,16,209,104,0.49760765550239233,7,0.08433734939759036,66,31,7.0,202.0,healthy,202.0,True,True
lof,lof_k50,pooled,0.95,27,156,68,0.4358974358974359,1,0.03333333333333333,36,31,24.0,132.0,healthy,132.0,True,True
lof,lof_k50,pooled,0.95,31,234,48,0.20512820512820512,5,0.046296296296296294,12,31,10.0,224.0,healthy,224.0,True,True
lof,lof_k50,pooled,0.95,34,195,86,0.441025641025641,4,0.057971014492753624,51,31,12.0,183.0,healthy,183.0,True,True
lof,lof_k50,pooled,0.95,40,188,91,0.48404255319148937,2,0.03225806451612903,58,31,26.0,162.0,healthy,162.0,True,True
lof,lof_k50,pooled,0.95,41,216,92,0.42592592592592593,5,0.05555555555555555,56,31,6.0,210.0,healthy,210.0,True,True
lof,lof_k50,pooled,0.95,45,158,73,0.4620253164556962,3,0.09375,39,31,23.0,135.0,healthy,135.0,True,True
lof,lof_k50,pooled,0.95,46,256,50,0.1953125,4,0.03076923076923077,16,30,64.0,192.0,healthy,192.0,True,True
lof,lof_k50,pooled,0.95,54,257,101,0.39299610894941633,4,0.030534351145038167,66,31,35.0,222.0,healthy,222.0,True,True
lof,lof_k50,pooled,0.95,74,166,42,0.25301204819277107,0,0.0,13,29,51.0,115.0,middle,115.0,True,False
lof,lof_k50,pooled,0.95,77,154,49,0.3181818181818182,1,0.03571428571428571,17,31,23.0,131.0,healthy,131.0,True,True
lof,lof_k50,pooled,0.95,78,231,60,0.2597402597402597,7,0.06666666666666667,22,31,1.0,230.0,healthy,230.0,True,True
lof,lof_k50,pooled,0.95,81,240,79,0.32916666666666666,6,0.05263157894736842,42,31,5.0,235.0,healthy,235.0,True,True
lof,lof_k50,pooled,0.95,89,217,52,0.23963133640552994,9,0.0989010989010989,12,31,3.0,214.0,healthy,214.0,True,True
lof,lof_k50,pooled,0.95,91,135,68,0.5037037037037037,2,0.2222222222222222,35,31,6.0,129.0,healthy,129.0,True,True
lof,lof_k50,pooled,0.975,1,192,37,0.19270833333333334,2,0.030303030303030304,4,31,28.0,164.0,healthy,164.0,True,True
lof,lof_k50,pooled,0.975,5,269,108,0.40148698884758366,5,0.03496503496503497,72,31,74.0,195.0,healthy,195.0,True,True
lof,lof_k50,pooled,0.975,10,222,57,0.25675675675675674,0,0.0,26,31,103.0,119.0,middle,119.0,True,False
lof,lof_k50,pooled,0.975,11,240,72,0.3,2,0.017543859649122806,39,31,25.0,215.0,healthy,215.0,True,True
lof,lof_k50,pooled,0.975,13,163,60,0.36809815950920244,1,0.02702702702702703,28,31,5.0,158.0,healthy,158.0,True,True
lof,lof_k50,pooled,0.975,16,209,93,0.4449760765550239,6,0.07228915662650602,56,31,7.0,202.0,healthy,202.0,True,True
lof,lof_k50,pooled,0.975,27,156,64,0.41025641025641024,0,0.0,33,31,52.0,104.0,middle,104.0,True,False
lof,lof_k50,pooled,0.975,31,234,46,0.19658119658119658,5,0.046296296296296294,10,31,10.0,224.0,healthy,224.0,True,True
lof,lof_k50,pooled,0.975,34,195,77,0.39487179487179486,1,0.014492753623188406,45,31,25.0,170.0,healthy,170.0,True,True
lof,lof_k50,pooled,0.975,40,188,86,0.4574468085106383,1,0.016129032258064516,54,31,39.0,149.0,healthy,149.0,True,True
lof,lof_k50,pooled,0.975,41,216,86,0.39814814814814814,3,0.03333333333333333,52,31,68.0,148.0,healthy,148.0,True,True
lof,lof_k50,pooled,0.975,45,158,62,0.3924050632911392,0,0.0,31,31,45.0,113.0,middle,113.0,True,False
lof,lof_k50,pooled,0.975,46,256,47,0.18359375,4,0.03076923076923077,13,30,64.0,192.0,healthy,192.0,True,True
lof,lof_k50,pooled,0.975,54,257,92,0.35797665369649806,2,0.015267175572519083,59,31,41.0,216.0,healthy,216.0,True,True
lof,lof_k50,pooled,0.975,74,166,33,0.19879518072289157,0,0.0,5,28,51.0,115.0,middle,115.0,True,False
lof,lof_k50,pooled,0.975,77,154,45,0.2922077922077922,1,0.03571428571428571,14,30,23.0,131.0,healthy,131.0,True,True
lof,lof_k50,pooled,0.975,78,231,50,0.21645021645021645,2,0.01904761904761905,17,31,37.0,194.0,healthy,194.0,True,True
lof,lof_k50,pooled,0.975,81,240,69,0.2875,2,0.017543859649122806,36,31,41.0,199.0,healthy,199.0,True,True
lof,lof_k50,pooled,0.975,89,217,45,0.2073732718894009,3,0.03296703296703297,11,31,17.0,200.0,healthy,200.0,True,True
lof,lof_k50,pooled,0.975,91,135,63,0.4666666666666667,1,0.1111111111111111,31,31,7.0,128.0,healthy,128.0,True,True
lof,lof_k50,pooled,0.99,1,192,34,0.17708333333333334,0,0.0,3,31,152.0,40.0,middle,40.0,True,False
lof,lof_k50,pooled,0.99,5,269,101,0.3754646840148699,0,0.0,70,31,152.0,117.0,middle,117.0,True,False
lof,lof_k50,pooled,0.99,10,222,53,0.23873873873873874,0,0.0,22,31,103.0,119.0,middle,119.0,True,False
lof,lof_k50,pooled,0.99,11,240,66,0.275,2,0.017543859649122806,33,31,25.0,215.0,healthy,215.0,True,True
lof,lof_k50,pooled,0.99,13,163,57,0.3496932515337423,1,0.02702702702702703,25,31,5.0,158.0,healthy,158.0,True,True
lof,lof_k50,pooled,0.99,16,209,79,0.37799043062200954,3,0.03614457831325301,45,31,7.0,202.0,healthy,202.0,True,True
lof,lof_k50,pooled,0.99,27,156,59,0.3782051282051282,0,0.0,28,31,52.0,104.0,middle,104.0,True,False
lof,lof_k50,pooled,0.99,31,234,38,0.1623931623931624,1,0.009259259259259259,6,31,75.0,159.0,healthy,159.0,True,True
lof,lof_k50,pooled,0.99,34,195,71,0.3641025641025641,0,0.0,40,31,93.0,102.0,middle,102.0,True,False
lof,lof_k50,pooled,0.99,40,188,75,0.39893617021276595,0,0.0,44,31,86.0,102.0,middle,102.0,True,False
lof,lof_k50,pooled,0.99,41,216,78,0.3611111111111111,1,0.011111111111111112,46,31,84.0,132.0,healthy,132.0,True,True
lof,lof_k50,pooled,0.99,45,158,50,0.31645569620253167,0,0.0,19,31,47.0,111.0,middle,111.0,True,False
lof,lof_k50,pooled,0.99,46,256,41,0.16015625,2,0.015384615384615385,9,30,64.0,192.0,healthy,192.0,True,True
lof,lof_k50,pooled,0.99,54,257,86,0.3346303501945525,0,0.0,55,31,160.0,97.0,middle,97.0,True,False
lof,lof_k50,pooled,0.99,74,166,28,0.1686746987951807,0,0.0,1,27,128.0,38.0,middle,38.0,True,False
lof,lof_k50,pooled,0.99,77,154,42,0.2727272727272727,1,0.03571428571428571,11,30,23.0,131.0,healthy,131.0,True,True
lof,lof_k50,pooled,0.99,78,231,46,0.19913419913419914,1,0.009523809523809525,14,31,80.0,151.0,healthy,151.0,True,True
lof,lof_k50,pooled,0.99,81,240,57,0.2375,2,0.017543859649122806,24,31,41.0,199.0,healthy,199.0,True,True
lof,lof_k50,pooled,0.99,89,217,37,0.17050691244239632,1,0.01098901098901099,6,30,17.0,200.0,healthy,200.0,True,True
lof,lof_k50,pooled,0.99,91,135,53,0.3925925925925926,1,0.1111111111111111,21,31,7.0,128.0,healthy,128.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,1,192,53,0.2760416666666667,0,0.0,22,31,125.0,67.0,middle,67.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,5,269,155,0.5762081784386617,46,0.32167832167832167,78,31,4.0,265.0,healthy,265.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,10,222,79,0.35585585585585583,16,0.16666666666666666,32,31,5.0,217.0,healthy,217.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,11,240,83,0.3458333333333333,11,0.09649122807017543,41,31,2.0,238.0,healthy,238.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,13,163,69,0.4233128834355828,0,0.0,38,31,49.0,114.0,middle,114.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,16,209,157,0.7511961722488039,37,0.4457831325301205,89,31,4.0,205.0,healthy,205.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,27,156,75,0.4807692307692308,1,0.03333333333333333,43,31,24.0,132.0,healthy,132.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,31,234,66,0.28205128205128205,12,0.1111111111111111,23,31,4.0,230.0,healthy,230.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,34,195,89,0.4564102564102564,2,0.028985507246376812,56,31,25.0,170.0,healthy,170.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,40,188,131,0.6968085106382979,15,0.24193548387096775,85,31,9.0,179.0,healthy,179.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,41,216,91,0.4212962962962963,6,0.06666666666666667,54,31,16.0,200.0,healthy,200.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,45,158,95,0.6012658227848101,16,0.5,48,31,2.0,156.0,healthy,156.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,46,256,70,0.2734375,10,0.07692307692307693,29,31,1.0,255.0,healthy,255.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,54,257,107,0.4163424124513619,13,0.09923664122137404,63,31,5.0,252.0,healthy,252.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,74,166,42,0.25301204819277107,1,0.025,10,31,26.0,140.0,healthy,140.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,77,154,75,0.487012987012987,1,0.03571428571428571,43,31,23.0,131.0,healthy,131.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,78,231,92,0.39826839826839827,34,0.3238095238095238,27,31,1.0,230.0,healthy,230.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,81,240,95,0.3958333333333333,1,0.008771929824561403,63,31,84.0,156.0,healthy,156.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,89,217,54,0.2488479262672811,3,0.03296703296703297,20,31,1.0,216.0,healthy,216.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.9,91,135,104,0.7703703703703704,3,0.3333333333333333,70,31,6.0,129.0,healthy,129.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,1,192,49,0.2552083333333333,0,0.0,18,31,132.0,60.0,middle,60.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,5,269,130,0.483271375464684,26,0.18181818181818182,73,31,4.0,265.0,healthy,265.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,10,222,67,0.30180180180180183,9,0.09375,27,31,13.0,209.0,healthy,209.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,11,240,75,0.3125,7,0.06140350877192982,37,31,2.0,238.0,healthy,238.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,13,163,66,0.4049079754601227,0,0.0,35,31,49.0,114.0,middle,114.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,16,209,132,0.631578947368421,19,0.2289156626506024,82,31,7.0,202.0,healthy,202.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,27,156,67,0.42948717948717946,0,0.0,36,31,52.0,104.0,middle,104.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,31,234,55,0.23504273504273504,6,0.05555555555555555,18,31,4.0,230.0,healthy,230.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,34,195,83,0.4256410256410256,0,0.0,52,31,93.0,102.0,middle,102.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,40,188,120,0.6382978723404256,10,0.16129032258064516,79,31,22.0,166.0,healthy,166.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,41,216,84,0.3888888888888889,3,0.03333333333333333,50,31,16.0,200.0,healthy,200.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,45,158,70,0.4430379746835443,10,0.3125,29,31,3.0,155.0,healthy,155.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,46,256,61,0.23828125,6,0.046153846153846156,24,31,1.0,255.0,healthy,255.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,54,257,95,0.36964980544747084,7,0.05343511450381679,57,31,5.0,252.0,healthy,252.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,74,166,40,0.24096385542168675,1,0.025,8,31,26.0,140.0,healthy,140.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,77,154,65,0.42207792207792205,1,0.03571428571428571,33,31,23.0,131.0,healthy,131.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,78,231,74,0.3203463203463203,22,0.20952380952380953,21,31,1.0,230.0,healthy,230.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,81,240,87,0.3625,1,0.008771929824561403,55,31,84.0,156.0,healthy,156.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,89,217,53,0.24423963133640553,3,0.03296703296703297,19,31,1.0,216.0,healthy,216.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.95,91,135,98,0.725925925925926,3,0.3333333333333333,64,31,6.0,129.0,healthy,129.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,1,192,48,0.25,0,0.0,17,31,132.0,60.0,middle,60.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,5,269,113,0.4200743494423792,13,0.09090909090909091,69,31,7.0,262.0,healthy,262.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,10,222,59,0.26576576576576577,4,0.041666666666666664,24,31,28.0,194.0,healthy,194.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,11,240,65,0.2708333333333333,2,0.017543859649122806,32,31,2.0,238.0,healthy,238.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,13,163,65,0.3987730061349693,0,0.0,34,31,92.0,71.0,middle,71.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,16,209,124,0.5933014354066986,13,0.1566265060240964,80,31,7.0,202.0,healthy,202.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,27,156,61,0.391025641025641,0,0.0,30,31,52.0,104.0,middle,104.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,31,234,48,0.20512820512820512,1,0.009259259259259259,16,31,48.0,186.0,healthy,186.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,34,195,78,0.4,0,0.0,47,31,93.0,102.0,middle,102.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,40,188,102,0.5425531914893617,4,0.06451612903225806,67,31,26.0,162.0,healthy,162.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,41,216,79,0.36574074074074076,1,0.011111111111111112,47,31,40.0,176.0,healthy,176.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,45,158,59,0.37341772151898733,4,0.125,24,31,9.0,149.0,healthy,149.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,46,256,51,0.19921875,2,0.015384615384615385,18,31,1.0,255.0,healthy,255.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,54,257,85,0.33073929961089493,1,0.007633587786259542,53,31,35.0,222.0,healthy,222.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,74,166,38,0.2289156626506024,1,0.025,6,31,26.0,140.0,healthy,140.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,77,154,56,0.36363636363636365,1,0.03571428571428571,24,31,23.0,131.0,healthy,131.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,78,231,65,0.2813852813852814,17,0.1619047619047619,17,31,1.0,230.0,healthy,230.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,81,240,78,0.325,0,0.0,47,31,119.0,121.0,middle,121.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,89,217,50,0.2304147465437788,2,0.02197802197802198,17,31,4.0,213.0,healthy,213.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,91,135,87,0.6444444444444445,2,0.2222222222222222,54,31,6.0,129.0,healthy,129.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,192,43,0.22395833333333334,0,0.0,12,31,149.0,43.0,middle,43.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,269,98,0.3643122676579926,6,0.04195804195804196,61,31,7.0,262.0,healthy,262.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,10,222,55,0.24774774774774774,2,0.020833333333333332,22,31,28.0,194.0,healthy,194.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,11,240,63,0.2625,1,0.008771929824561403,31,31,14.0,226.0,healthy,226.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,13,163,59,0.3619631901840491,0,0.0,28,31,95.0,68.0,middle,68.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,16,209,110,0.5263157894736842,9,0.10843373493975904,70,31,28.0,181.0,healthy,181.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,27,156,57,0.36538461538461536,0,0.0,26,31,94.0,62.0,middle,62.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,31,234,44,0.18803418803418803,1,0.009259259259259259,12,31,48.0,186.0,healthy,186.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,34,195,72,0.36923076923076925,0,0.0,41,31,93.0,102.0,middle,102.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,40,188,95,0.5053191489361702,2,0.03225806451612903,62,31,36.0,152.0,healthy,152.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,41,216,73,0.33796296296296297,0,0.0,42,31,132.0,84.0,middle,84.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,45,158,45,0.2848101265822785,2,0.0625,12,31,9.0,149.0,healthy,149.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,46,256,48,0.1875,2,0.015384615384615385,15,31,1.0,255.0,healthy,255.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,54,257,79,0.30739299610894943,0,0.0,48,31,168.0,89.0,middle,89.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,74,166,36,0.21686746987951808,0,0.0,5,31,128.0,38.0,middle,38.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,77,154,52,0.33766233766233766,1,0.03571428571428571,20,31,23.0,131.0,healthy,131.0,True,True
